Defaulting to user installation because normal site-packages is not writeable
Requirement already satisfied: pyDOE in /home/selfetni/.local/lib/python3.10/site-packages (0.3.8)
Requirement already satisfied: numpy in /home/selfetni/.local/lib/python3.10/site-packages (from pyDOE) (1.24.1)
Requirement already satisfied: scipy in /home/selfetni/.local/lib/python3.10/site-packages (from pyDOE) (1.10.1)
2023-08-27 05:35:25.960580: I tensorflow/tsl/cuda/cudart_stub.cc:28] Could not find cuda drivers on your machine, GPU will not be used.
2023-08-27 05:35:25.982709: I tensorflow/tsl/cuda/cudart_stub.cc:28] Could not find cuda drivers on your machine, GPU will not be used.
2023-08-27 05:35:25.982994: I tensorflow/core/platform/cpu_feature_guard.cc:182] This TensorFlow binary is optimized to use available CPU instructions in performance-critical operations.
To enable the following instructions: AVX2 FMA, in other operations, rebuild TensorFlow with the appropriate compiler flags.
2023-08-27 05:35:26.402701: W tensorflow/compiler/tf2tensorrt/utils/py_utils.cc:38] TF-TRT Warning: Could not find TensorRT
2023-08-27 05:37:36.554900: E tensorflow/compiler/xla/stream_executor/cuda/cuda_driver.cc:268] failed call to cuInit: CUDA_ERROR_COMPAT_NOT_SUPPORTED_ON_DEVICE: forward compatibility was attempted on non supported HW
2023-08-27 05:37:36.554945: I tensorflow/compiler/xla/stream_executor/cuda/cuda_diagnostics.cc:168] retrieving CUDA diagnostic information for host: WS8692.zit.bam.de
2023-08-27 05:37:36.554954: I tensorflow/compiler/xla/stream_executor/cuda/cuda_diagnostics.cc:175] hostname: WS8692.zit.bam.de
2023-08-27 05:37:36.555072: I tensorflow/compiler/xla/stream_executor/cuda/cuda_diagnostics.cc:199] libcuda reported version is: 525.125.6
2023-08-27 05:37:36.555091: I tensorflow/compiler/xla/stream_executor/cuda/cuda_diagnostics.cc:203] kernel reported version is: 515.105.1
2023-08-27 05:37:36.555097: E tensorflow/compiler/xla/stream_executor/cuda/cuda_diagnostics.cc:312] kernel version 515.105.1 does not match DSO version 525.125.6 -- cannot find working devices in this configuration
X_f_train: (250000000, 4), X_ini_all: (40804, 4), X_lb_train: (100000, 3), X_ub_train: (100000, 3), X_ltb_train: (100000, 3), X_rtb_train: (100000, 3), phi_ini_all: (40804, 1)

 ! Initilization of all workers pinns 


 -------------------------------------------------------------
  -----  Epoch: 0 <==> N_batches: 100, pinns: 100    -------
  ----- time domain:  t_min: 0.00000, t_max: 0.00100
--------------------------------------------------------------


==> Epoch: 0, Mean_loss of pinns: 7.757e-02, loss_BC: 0.000e+00, loss_IC: 7.757e-02, loss_f: 0.000e+00
 => minimum loss: 5.597e-02, corresponding pinn/batch index: 22
 => maximum loss: 1.021e-01, corresponding pinn/batch  index: 92

==> Epoch: 10, Mean_loss of pinns: 7.555e-02, loss_BC: 0.000e+00, loss_IC: 7.555e-02, loss_f: 0.000e+00
 => minimum loss: 5.540e-02, corresponding pinn/batch index: 45
 => maximum loss: 9.859e-02, corresponding pinn/batch  index: 92
 => In : Number of pinns to train: 32
 => Out : Number of pinns above Threshold: 32
pinns above Threshold: 2, 7, 12, 17, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 35, 45, 55, 65, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 82, 87, 92, 97

==> Epoch: 20, Mean_loss of pinns: 7.367e-02, loss_BC: 0.000e+00, loss_IC: 7.367e-02, loss_f: 0.000e+00
 => minimum loss: 5.430e-02, corresponding pinn/batch index: 45
 => maximum loss: 9.527e-02, corresponding pinn/batch  index: 92
 => In : Number of pinns to train: 32
 => Out : Number of pinns above Threshold: 32
pinns above Threshold: 2, 7, 12, 17, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 35, 45, 55, 65, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 82, 87, 92, 97

==> Epoch: 30, Mean_loss of pinns: 7.194e-02, loss_BC: 0.000e+00, loss_IC: 7.194e-02, loss_f: 0.000e+00
 => minimum loss: 5.331e-02, corresponding pinn/batch index: 45
 => maximum loss: 9.218e-02, corresponding pinn/batch  index: 92
 => In : Number of pinns to train: 32
 => Out : Number of pinns above Threshold: 32
pinns above Threshold: 2, 7, 12, 17, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 35, 45, 55, 65, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 82, 87, 92, 97

==> Epoch: 40, Mean_loss of pinns: 7.037e-02, loss_BC: 0.000e+00, loss_IC: 7.037e-02, loss_f: 0.000e+00
 => minimum loss: 5.243e-02, corresponding pinn/batch index: 45
 => maximum loss: 8.933e-02, corresponding pinn/batch  index: 92
 => In : Number of pinns to train: 32
 => Out : Number of pinns above Threshold: 32
pinns above Threshold: 2, 7, 12, 17, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 35, 45, 55, 65, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 82, 87, 92, 97

==> Epoch: 50, Mean_loss of pinns: 6.895e-02, loss_BC: 0.000e+00, loss_IC: 6.895e-02, loss_f: 0.000e+00
 => minimum loss: 5.166e-02, corresponding pinn/batch index: 45
 => maximum loss: 8.716e-02, corresponding pinn/batch  index: 23
 => In : Number of pinns to train: 32
 => Out : Number of pinns above Threshold: 32
pinns above Threshold: 2, 7, 12, 17, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 35, 45, 55, 65, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 82, 87, 92, 97

 !!! Scipy optimize: !!! - Epoch:  51
Processes:  16
Number of pinns to optimize weights:  32
 !!! pinns to optimize ==> 2, 7, 12, 17, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 35, 45, 55, 65, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 82, 87, 92, 97


pinn: 7, Iter: 100, total_loss: 6.049e-02, loss_BC: 0.000e+00, loss_IC: 6.049e-02,loss_f: 0.000e+00
pinn: 77, Iter: 1600, total_loss: 1.679e-03, loss_BC: 0.000e+00, loss_IC: 1.679e-03,loss_f: 0.000e+00
pinn: 97, Iter: 1000, total_loss: 1.858e-04, loss_BC: 0.000e+00, loss_IC: 1.858e-04,loss_f: 0.000e+00
pinn: 76, Iter: 1900, total_loss: 1.642e-04, loss_BC: 0.000e+00, loss_IC: 1.642e-04,loss_f: 0.000e+00
pinn: 87, Iter: 1100, total_loss: 3.615e-04, loss_BC: 0.000e+00, loss_IC: 3.615e-04,loss_f: 0.000e+00
pinn: 73, Iter: 2500, total_loss: 1.000e-05, loss_BC: 0.000e+00, loss_IC: 1.000e-05,loss_f: 0.000e+00
pinn: 79, Iter: 1400, total_loss: 3.794e-04, loss_BC: 0.000e+00, loss_IC: 3.794e-04,loss_f: 0.000e+00
pinn: 82, Iter: 1200, total_loss: 1.338e-04, loss_BC: 0.000e+00, loss_IC: 1.338e-04,loss_f: 0.000e+00
pinn: 74, Iter: 2500, total_loss: 6.418e-04, loss_BC: 0.000e+00, loss_IC: 6.418e-04,loss_f: 0.000e+00
pinn: 72, Iter: 2600, total_loss: 4.082e-04, loss_BC: 0.000e+00, loss_IC: 4.082e-04,loss_f: 0.000e+00
pinn: 75, Iter: 2300, total_loss: 2.057e-04, loss_BC: 0.000e+00, loss_IC: 2.057e-04,loss_f: 0.000e+00
pinn: 92, Iter: 1100, total_loss: 3.270e-04, loss_BC: 0.000e+00, loss_IC: 3.270e-04,loss_f: 0.000e+00
pinn: 77, Iter: 1700, total_loss: 1.602e-03, loss_BC: 0.000e+00, loss_IC: 1.602e-03,loss_f: 0.000e+00
pinn: 97, Iter: 1100, total_loss: 1.736e-04, loss_BC: 0.000e+00, loss_IC: 1.736e-04,loss_f: 0.000e+00
pinn: 76, Iter: 2000, total_loss: 1.449e-04, loss_BC: 0.000e+00, loss_IC: 1.449e-04,loss_f: 0.000e+00
pinn: 87, Iter: 1200, total_loss: 3.612e-04, loss_BC: 0.000e+00, loss_IC: 3.612e-04,loss_f: 0.000e+00
pinn: 79, Iter: 1500, total_loss: 3.747e-04, loss_BC: 0.000e+00, loss_IC: 3.747e-04,loss_f: 0.000e+00
pinn: 73, Iter: 2600, total_loss: 6.209e-06, loss_BC: 0.000e+00, loss_IC: 6.209e-06,loss_f: 0.000e+00
pinn: 74, Iter: 2600, total_loss: 6.395e-04, loss_BC: 0.000e+00, loss_IC: 6.395e-04,loss_f: 0.000e+00
pinn: 82, Iter: 1300, total_loss: 1.335e-04, loss_BC: 0.000e+00, loss_IC: 1.335e-04,loss_f: 0.000e+00
pinn: 72, Iter: 2700, total_loss: 3.957e-04, loss_BC: 0.000e+00, loss_IC: 3.957e-04,loss_f: 0.000e+00
pinn: 75, Iter: 2400, total_loss: 1.977e-04, loss_BC: 0.000e+00, loss_IC: 1.977e-04,loss_f: 0.000e+00
pinn: 92, Iter: 1200, total_loss: 3.097e-04, loss_BC: 0.000e+00, loss_IC: 3.097e-04,loss_f: 0.000e+00
pinn: 97, Iter: 1200, total_loss: 1.635e-04, loss_BC: 0.000e+00, loss_IC: 1.635e-04,loss_f: 0.000e+00
pinn: 77, Iter: 1800, total_loss: 1.524e-03, loss_BC: 0.000e+00, loss_IC: 1.524e-03,loss_f: 0.000e+00
pinn: 76, Iter: 2100, total_loss: 1.057e-04, loss_BC: 0.000e+00, loss_IC: 1.057e-04,loss_f: 0.000e+00
pinn: 87, Iter: 1300, total_loss: 3.563e-04, loss_BC: 0.000e+00, loss_IC: 3.563e-04,loss_f: 0.000e+00
pinn: 79, Iter: 1600, total_loss: 3.736e-04, loss_BC: 0.000e+00, loss_IC: 3.736e-04,loss_f: 0.000e+00
pinn: 73, Iter: 2700, total_loss: 4.851e-06, loss_BC: 0.000e+00, loss_IC: 4.851e-06,loss_f: 0.000e+00
pinn: 74, Iter: 2700, total_loss: 6.103e-04, loss_BC: 0.000e+00, loss_IC: 6.103e-04,loss_f: 0.000e+00
pinn: 82, Iter: 1400, total_loss: 1.294e-04, loss_BC: 0.000e+00, loss_IC: 1.294e-04,loss_f: 0.000e+00
pinn: 72, Iter: 2800, total_loss: 3.891e-04, loss_BC: 0.000e+00, loss_IC: 3.891e-04,loss_f: 0.000e+00
pinn: 75, Iter: 2500, total_loss: 1.865e-04, loss_BC: 0.000e+00, loss_IC: 1.865e-04,loss_f: 0.000e+00
pinn: 92, Iter: 1300, total_loss: 2.769e-04, loss_BC: 0.000e+00, loss_IC: 2.769e-04,loss_f: 0.000e+00
pinn: 97, Iter: 1300, total_loss: 1.505e-04, loss_BC: 0.000e+00, loss_IC: 1.505e-04,loss_f: 0.000e+00
pinn: 77, Iter: 1900, total_loss: 1.446e-03, loss_BC: 0.000e+00, loss_IC: 1.446e-03,loss_f: 0.000e+00
pinn: 76, Iter: 2200, total_loss: 6.482e-05, loss_BC: 0.000e+00, loss_IC: 6.482e-05,loss_f: 0.000e+00
pinn: 87, Iter: 1400, total_loss: 3.539e-04, loss_BC: 0.000e+00, loss_IC: 3.539e-04,loss_f: 0.000e+00
pinn: 79, Iter: 1700, total_loss: 3.710e-04, loss_BC: 0.000e+00, loss_IC: 3.710e-04,loss_f: 0.000e+00
pinn: 73, Iter: 2800, total_loss: 2.820e-06, loss_BC: 0.000e+00, loss_IC: 2.820e-06,loss_f: 0.000e+00
pinn: 82, Iter: 1500, total_loss: 1.278e-04, loss_BC: 0.000e+00, loss_IC: 1.278e-04,loss_f: 0.000e+00
pinn: 74, Iter: 2800, total_loss: 5.911e-04, loss_BC: 0.000e+00, loss_IC: 5.911e-04,loss_f: 0.000e+00
pinn: 72, Iter: 2900, total_loss: 3.836e-04, loss_BC: 0.000e+00, loss_IC: 3.836e-04,loss_f: 0.000e+00
pinn: 75, Iter: 2600, total_loss: 1.801e-04, loss_BC: 0.000e+00, loss_IC: 1.801e-04,loss_f: 0.000e+00
pinn: 77, Iter: 2000, total_loss: 1.368e-03, loss_BC: 0.000e+00, loss_IC: 1.368e-03,loss_f: 0.000e+00
pinn: 92, Iter: 1400, total_loss: 2.590e-04, loss_BC: 0.000e+00, loss_IC: 2.590e-04,loss_f: 0.000e+00
pinn: 97, Iter: 1400, total_loss: 1.372e-04, loss_BC: 0.000e+00, loss_IC: 1.372e-04,loss_f: 0.000e+00
pinn: 76, Iter: 2300, total_loss: 3.643e-05, loss_BC: 0.000e+00, loss_IC: 3.643e-05,loss_f: 0.000e+00
pinn: 87, Iter: 1500, total_loss: 3.527e-04, loss_BC: 0.000e+00, loss_IC: 3.527e-04,loss_f: 0.000e+00
pinn: 79, Iter: 1800, total_loss: 3.636e-04, loss_BC: 0.000e+00, loss_IC: 3.636e-04,loss_f: 0.000e+00
pinn: 73, Iter: 2900, total_loss: 2.009e-06, loss_BC: 0.000e+00, loss_IC: 2.009e-06,loss_f: 0.000e+00
pinn: 82, Iter: 1600, total_loss: 1.266e-04, loss_BC: 0.000e+00, loss_IC: 1.266e-04,loss_f: 0.000e+00
pinn: 74, Iter: 2900, total_loss: 5.790e-04, loss_BC: 0.000e+00, loss_IC: 5.790e-04,loss_f: 0.000e+00
pinn: 72, Iter: 3000, total_loss: 3.753e-04, loss_BC: 0.000e+00, loss_IC: 3.753e-04,loss_f: 0.000e+00
pinn: 75, Iter: 2700, total_loss: 1.778e-04, loss_BC: 0.000e+00, loss_IC: 1.778e-04,loss_f: 0.000e+00
pinn: 77, Iter: 2100, total_loss: 1.298e-03, loss_BC: 0.000e+00, loss_IC: 1.298e-03,loss_f: 0.000e+00
pinn: 92, Iter: 1500, total_loss: 2.207e-04, loss_BC: 0.000e+00, loss_IC: 2.207e-04,loss_f: 0.000e+00
pinn: 97, Iter: 1500, total_loss: 8.880e-05, loss_BC: 0.000e+00, loss_IC: 8.880e-05,loss_f: 0.000e+00
pinn: 76, Iter: 2400, total_loss: 2.261e-05, loss_BC: 0.000e+00, loss_IC: 2.261e-05,loss_f: 0.000e+00
pinn: 87, Iter: 1600, total_loss: 3.518e-04, loss_BC: 0.000e+00, loss_IC: 3.518e-04,loss_f: 0.000e+00
pinn: 79, Iter: 1900, total_loss: 3.559e-04, loss_BC: 0.000e+00, loss_IC: 3.559e-04,loss_f: 0.000e+00
pinn: 73, Iter: 3000, total_loss: 1.207e-06, loss_BC: 0.000e+00, loss_IC: 1.207e-06,loss_f: 0.000e+00
pinn: 82, Iter: 1700, total_loss: 1.262e-04, loss_BC: 0.000e+00, loss_IC: 1.262e-04,loss_f: 0.000e+00
pinn: 74, Iter: 3000, total_loss: 5.649e-04, loss_BC: 0.000e+00, loss_IC: 5.649e-04,loss_f: 0.000e+00
pinn: 72, Iter: 3100, total_loss: 3.585e-04, loss_BC: 0.000e+00, loss_IC: 3.585e-04,loss_f: 0.000e+00
pinn: 75, Iter: 2800, total_loss: 1.746e-04, loss_BC: 0.000e+00, loss_IC: 1.746e-04,loss_f: 0.000e+00
pinn: 77, Iter: 2200, total_loss: 1.238e-03, loss_BC: 0.000e+00, loss_IC: 1.238e-03,loss_f: 0.000e+00
pinn: 97, Iter: 1600, total_loss: 4.850e-05, loss_BC: 0.000e+00, loss_IC: 4.850e-05,loss_f: 0.000e+00
pinn: 76, Iter: 2500, total_loss: 1.554e-05, loss_BC: 0.000e+00, loss_IC: 1.554e-05,loss_f: 0.000e+00
pinn: 92, Iter: 1600, total_loss: 1.763e-04, loss_BC: 0.000e+00, loss_IC: 1.763e-04,loss_f: 0.000e+00
pinn: 87, Iter: 1700, total_loss: 3.507e-04, loss_BC: 0.000e+00, loss_IC: 3.507e-04,loss_f: 0.000e+00
pinn: 79, Iter: 2000, total_loss: 3.345e-04, loss_BC: 0.000e+00, loss_IC: 3.345e-04,loss_f: 0.000e+00
pinn: 73, Iter: 3100, total_loss: 3.369e-07, loss_BC: 0.000e+00, loss_IC: 3.369e-07,loss_f: 0.000e+00
pinn: 82, Iter: 1800, total_loss: 1.261e-04, loss_BC: 0.000e+00, loss_IC: 1.261e-04,loss_f: 0.000e+00
pinn: 74, Iter: 3100, total_loss: 5.567e-04, loss_BC: 0.000e+00, loss_IC: 5.567e-04,loss_f: 0.000e+00
pinn: 72, Iter: 3200, total_loss: 3.466e-04, loss_BC: 0.000e+00, loss_IC: 3.466e-04,loss_f: 0.000e+00
pinn: 75, Iter: 2900, total_loss: 1.715e-04, loss_BC: 0.000e+00, loss_IC: 1.715e-04,loss_f: 0.000e+00
pinn: 77, Iter: 2300, total_loss: 1.034e-03, loss_BC: 0.000e+00, loss_IC: 1.034e-03,loss_f: 0.000e+00
pinn: 97, Iter: 1700, total_loss: 3.393e-05, loss_BC: 0.000e+00, loss_IC: 3.393e-05,loss_f: 0.000e+00
pinn: 92, Iter: 1700, total_loss: 1.310e-04, loss_BC: 0.000e+00, loss_IC: 1.310e-04,loss_f: 0.000e+00
pinn: 76, Iter: 2600, total_loss: 1.429e-05, loss_BC: 0.000e+00, loss_IC: 1.429e-05,loss_f: 0.000e+00
pinn: 87, Iter: 1800, total_loss: 3.497e-04, loss_BC: 0.000e+00, loss_IC: 3.497e-04,loss_f: 0.000e+00
pinn: 79, Iter: 2100, total_loss: 3.045e-04, loss_BC: 0.000e+00, loss_IC: 3.045e-04,loss_f: 0.000e+00
pinn: 82, Iter: 1900, total_loss: 1.261e-04, loss_BC: 0.000e+00, loss_IC: 1.261e-04,loss_f: 0.000e+00
pinn: 74, Iter: 3200, total_loss: 5.513e-04, loss_BC: 0.000e+00, loss_IC: 5.513e-04,loss_f: 0.000e+00
pinn: 75, Iter: 3000, total_loss: 1.694e-04, loss_BC: 0.000e+00, loss_IC: 1.694e-04,loss_f: 0.000e+00
pinn: 77, Iter: 2400, total_loss: 9.777e-04, loss_BC: 0.000e+00, loss_IC: 9.777e-04,loss_f: 0.000e+00
pinn: 92, Iter: 1800, total_loss: 1.290e-04, loss_BC: 0.000e+00, loss_IC: 1.290e-04,loss_f: 0.000e+00
pinn: 97, Iter: 1800, total_loss: 7.077e-06, loss_BC: 0.000e+00, loss_IC: 7.077e-06,loss_f: 0.000e+00
pinn: 76, Iter: 2700, total_loss: 1.254e-05, loss_BC: 0.000e+00, loss_IC: 1.254e-05,loss_f: 0.000e+00
pinn: 87, Iter: 1900, total_loss: 3.638e-04, loss_BC: 0.000e+00, loss_IC: 3.638e-04,loss_f: 0.000e+00
pinn: 79, Iter: 2200, total_loss: 2.889e-04, loss_BC: 0.000e+00, loss_IC: 2.889e-04,loss_f: 0.000e+00
pinn: 82, Iter: 2000, total_loss: 1.253e-04, loss_BC: 0.000e+00, loss_IC: 1.253e-04,loss_f: 0.000e+00
pinn: 75, Iter: 3100, total_loss: 1.676e-04, loss_BC: 0.000e+00, loss_IC: 1.676e-04,loss_f: 0.000e+00
pinn: 77, Iter: 2500, total_loss: 8.697e-04, loss_BC: 0.000e+00, loss_IC: 8.697e-04,loss_f: 0.000e+00
pinn: 92, Iter: 1900, total_loss: 1.285e-04, loss_BC: 0.000e+00, loss_IC: 1.285e-04,loss_f: 0.000e+00
pinn: 97, Iter: 1900, total_loss: 4.129e-06, loss_BC: 0.000e+00, loss_IC: 4.129e-06,loss_f: 0.000e+00
pinn: 76, Iter: 2800, total_loss: 1.035e-05, loss_BC: 0.000e+00, loss_IC: 1.035e-05,loss_f: 0.000e+00
pinn: 87, Iter: 2000, total_loss: 3.438e-04, loss_BC: 0.000e+00, loss_IC: 3.438e-04,loss_f: 0.000e+00
pinn: 79, Iter: 2300, total_loss: 2.276e-04, loss_BC: 0.000e+00, loss_IC: 2.276e-04,loss_f: 0.000e+00
pinn: 82, Iter: 2100, total_loss: 1.235e-04, loss_BC: 0.000e+00, loss_IC: 1.235e-04,loss_f: 0.000e+00
pinn: 77, Iter: 2600, total_loss: 7.345e-04, loss_BC: 0.000e+00, loss_IC: 7.345e-04,loss_f: 0.000e+00
pinn: 97, Iter: 2000, total_loss: 3.275e-06, loss_BC: 0.000e+00, loss_IC: 3.275e-06,loss_f: 0.000e+00
pinn: 92, Iter: 2000, total_loss: 1.238e-04, loss_BC: 0.000e+00, loss_IC: 1.238e-04,loss_f: 0.000e+00
pinn: 76, Iter: 2900, total_loss: 8.646e-06, loss_BC: 0.000e+00, loss_IC: 8.646e-06,loss_f: 0.000e+00
pinn: 79, Iter: 2400, total_loss: 1.951e-04, loss_BC: 0.000e+00, loss_IC: 1.951e-04,loss_f: 0.000e+00
pinn: 87, Iter: 2100, total_loss: 3.388e-04, loss_BC: 0.000e+00, loss_IC: 3.388e-04,loss_f: 0.000e+00
pinn: 82, Iter: 2200, total_loss: 1.226e-04, loss_BC: 0.000e+00, loss_IC: 1.226e-04,loss_f: 0.000e+00
pinn: 77, Iter: 2700, total_loss: 6.744e-04, loss_BC: 0.000e+00, loss_IC: 6.744e-04,loss_f: 0.000e+00
pinn: 97, Iter: 2100, total_loss: 2.285e-06, loss_BC: 0.000e+00, loss_IC: 2.285e-06,loss_f: 0.000e+00
pinn: 92, Iter: 2100, total_loss: 1.195e-04, loss_BC: 0.000e+00, loss_IC: 1.195e-04,loss_f: 0.000e+00
pinn: 76, Iter: 3000, total_loss: 8.072e-06, loss_BC: 0.000e+00, loss_IC: 8.072e-06,loss_f: 0.000e+00
pinn: 79, Iter: 2500, total_loss: 1.725e-04, loss_BC: 0.000e+00, loss_IC: 1.725e-04,loss_f: 0.000e+00
pinn: 87, Iter: 2200, total_loss: 3.323e-04, loss_BC: 0.000e+00, loss_IC: 3.323e-04,loss_f: 0.000e+00
pinn: 82, Iter: 2300, total_loss: 1.170e-04, loss_BC: 0.000e+00, loss_IC: 1.170e-04,loss_f: 0.000e+00
pinn: 77, Iter: 2800, total_loss: 6.421e-04, loss_BC: 0.000e+00, loss_IC: 6.421e-04,loss_f: 0.000e+00
pinn: 92, Iter: 2200, total_loss: 1.146e-04, loss_BC: 0.000e+00, loss_IC: 1.146e-04,loss_f: 0.000e+00
pinn: 97, Iter: 2200, total_loss: 1.822e-06, loss_BC: 0.000e+00, loss_IC: 1.822e-06,loss_f: 0.000e+00
pinn: 76, Iter: 3100, total_loss: 7.879e-06, loss_BC: 0.000e+00, loss_IC: 7.879e-06,loss_f: 0.000e+00
pinn: 79, Iter: 2600, total_loss: 1.673e-04, loss_BC: 0.000e+00, loss_IC: 1.673e-04,loss_f: 0.000e+00
pinn: 87, Iter: 2300, total_loss: 3.298e-04, loss_BC: 0.000e+00, loss_IC: 3.298e-04,loss_f: 0.000e+00
pinn: 77, Iter: 2900, total_loss: 6.247e-04, loss_BC: 0.000e+00, loss_IC: 6.247e-04,loss_f: 0.000e+00
pinn: 82, Iter: 2400, total_loss: 1.158e-04, loss_BC: 0.000e+00, loss_IC: 1.158e-04,loss_f: 0.000e+00
pinn: 92, Iter: 2300, total_loss: 1.128e-04, loss_BC: 0.000e+00, loss_IC: 1.128e-04,loss_f: 0.000e+00
pinn: 97, Iter: 2300, total_loss: 1.531e-06, loss_BC: 0.000e+00, loss_IC: 1.531e-06,loss_f: 0.000e+00
pinn: 76, Iter: 3200, total_loss: 6.472e-06, loss_BC: 0.000e+00, loss_IC: 6.472e-06,loss_f: 0.000e+00
pinn: 79, Iter: 2700, total_loss: 1.637e-04, loss_BC: 0.000e+00, loss_IC: 1.637e-04,loss_f: 0.000e+00
pinn: 87, Iter: 2400, total_loss: 3.273e-04, loss_BC: 0.000e+00, loss_IC: 3.273e-04,loss_f: 0.000e+00
pinn: 77, Iter: 3000, total_loss: 5.941e-04, loss_BC: 0.000e+00, loss_IC: 5.941e-04,loss_f: 0.000e+00
pinn: 82, Iter: 2500, total_loss: 1.114e-04, loss_BC: 0.000e+00, loss_IC: 1.114e-04,loss_f: 0.000e+00
pinn: 97, Iter: 2400, total_loss: 1.335e-06, loss_BC: 0.000e+00, loss_IC: 1.335e-06,loss_f: 0.000e+00
pinn: 92, Iter: 2400, total_loss: 1.117e-04, loss_BC: 0.000e+00, loss_IC: 1.117e-04,loss_f: 0.000e+00
pinn: 79, Iter: 2800, total_loss: 1.540e-04, loss_BC: 0.000e+00, loss_IC: 1.540e-04,loss_f: 0.000e+00
pinn: 87, Iter: 2500, total_loss: 3.223e-04, loss_BC: 0.000e+00, loss_IC: 3.223e-04,loss_f: 0.000e+00
pinn: 97, Iter: 2500, total_loss: 1.082e-06, loss_BC: 0.000e+00, loss_IC: 1.082e-06,loss_f: 0.000e+00
pinn: 77, Iter: 3100, total_loss: 5.776e-04, loss_BC: 0.000e+00, loss_IC: 5.776e-04,loss_f: 0.000e+00
pinn: 82, Iter: 2600, total_loss: 1.074e-04, loss_BC: 0.000e+00, loss_IC: 1.074e-04,loss_f: 0.000e+00
pinn: 92, Iter: 2500, total_loss: 1.094e-04, loss_BC: 0.000e+00, loss_IC: 1.094e-04,loss_f: 0.000e+00
pinn: 79, Iter: 2900, total_loss: 1.454e-04, loss_BC: 0.000e+00, loss_IC: 1.454e-04,loss_f: 0.000e+00
pinn: 87, Iter: 2600, total_loss: 3.189e-04, loss_BC: 0.000e+00, loss_IC: 3.189e-04,loss_f: 0.000e+00
pinn: 97, Iter: 2600, total_loss: 5.497e-07, loss_BC: 0.000e+00, loss_IC: 5.497e-07,loss_f: 0.000e+00
pinn: 77, Iter: 3200, total_loss: 5.610e-04, loss_BC: 0.000e+00, loss_IC: 5.610e-04,loss_f: 0.000e+00
pinn: 82, Iter: 2700, total_loss: 1.068e-04, loss_BC: 0.000e+00, loss_IC: 1.068e-04,loss_f: 0.000e+00
pinn: 79, Iter: 3000, total_loss: 1.252e-04, loss_BC: 0.000e+00, loss_IC: 1.252e-04,loss_f: 0.000e+00
pinn: 87, Iter: 2700, total_loss: 3.160e-04, loss_BC: 0.000e+00, loss_IC: 3.160e-04,loss_f: 0.000e+00
pinn: 97, Iter: 2700, total_loss: 2.456e-07, loss_BC: 0.000e+00, loss_IC: 2.456e-07,loss_f: 0.000e+00
pinn: 82, Iter: 2800, total_loss: 1.035e-04, loss_BC: 0.000e+00, loss_IC: 1.035e-04,loss_f: 0.000e+00
pinn: 79, Iter: 3100, total_loss: 1.144e-04, loss_BC: 0.000e+00, loss_IC: 1.144e-04,loss_f: 0.000e+00
pinn: 87, Iter: 2800, total_loss: 3.150e-04, loss_BC: 0.000e+00, loss_IC: 3.150e-04,loss_f: 0.000e+00
pinn: 82, Iter: 2900, total_loss: 1.008e-04, loss_BC: 0.000e+00, loss_IC: 1.008e-04,loss_f: 0.000e+00
pinn: 79, Iter: 3200, total_loss: 8.794e-05, loss_BC: 0.000e+00, loss_IC: 8.794e-05,loss_f: 0.000e+00
pinn: 82, Iter: 3000, total_loss: 9.787e-05, loss_BC: 0.000e+00, loss_IC: 9.787e-05,loss_f: 0.000e+00
pinn: 87, Iter: 2900, total_loss: 3.147e-04, loss_BC: 0.000e+00, loss_IC: 3.147e-04,loss_f: 0.000e+00
pinn: 82, Iter: 3100, total_loss: 8.919e-05, loss_BC: 0.000e+00, loss_IC: 8.919e-05,loss_f: 0.000e+00
pinn: 87, Iter: 3000, total_loss: 3.143e-04, loss_BC: 0.000e+00, loss_IC: 3.143e-04,loss_f: 0.000e+00
pinn: 82, Iter: 3200, total_loss: 6.575e-05, loss_BC: 0.000e+00, loss_IC: 6.575e-05,loss_f: 0.000e+00
pinn: 87, Iter: 3100, total_loss: 3.140e-04, loss_BC: 0.000e+00, loss_IC: 3.140e-04,loss_f: 0.000e+00
pinn: 82, Iter: 3300, total_loss: 4.580e-05, loss_BC: 0.000e+00, loss_IC: 4.580e-05,loss_f: 0.000e+00
pinn: 87, Iter: 3200, total_loss: 3.122e-04, loss_BC: 0.000e+00, loss_IC: 3.122e-04,loss_f: 0.000e+00
pinn: 87, Iter: 3300, total_loss: 3.050e-04, loss_BC: 0.000e+00, loss_IC: 3.050e-04,loss_f: 0.000e+00
pinn: 87, Iter: 3400, total_loss: 2.921e-04, loss_BC: 0.000e+00, loss_IC: 2.921e-04,loss_f: 0.000e+00

